county_number,county,record_kind,water_name,water_type,access_point_name,access_status,access_category,latitude,longitude,camping,restroom,boat_ramp,dock,ada_fishing,foot_access_only,day_use_only,pack_in_pack_out,private_land_nearby,public_access_verification,water_name_match_status,access_details,directions_url,official_source_name,official_source_url,source_record_id,source_water_id,source_site_id,last_generated
10,Bonneville,access_point,,unknown,Conant Valley,Active,Boating,43.4639635,-111.4276177,False,,True,True,False,False,True,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Pets must be on a leash at all times. Day use only.,"https://www.google.com/maps/search/?api=1&query=43.4639635,-111.4276177",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,258,,258,2026-07-26T02:39:14Z
10,Bonneville,access_point,,unknown,Gem State,Active,Fishing,43.4214294,-112.1025315,False,True,False,False,False,True,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Pets must be on a leash at all times. Campfires not allowed. Access is limited to foot traffic only. Please pack out what you pack in.Day use only.,"https://www.google.com/maps/search/?api=1&query=43.4214294,-112.1025315",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,225,,225,2026-07-26T02:39:14Z
10,Bonneville,access_point,,unknown,Kepps Crossing,Active,Fishing,43.408276,-111.783257,True,False,False,False,False,True,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Area roads may become very slick when wet or snow covered. Camping is limited to no more than 10 days within any 30 day period. Pets must be on a leash at all times. Access is limited to foot traffic only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.408276,-111.783257",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,259,,259,2026-07-26T02:39:14Z
10,Bonneville,access_point,Becker Pond (Ryder,pond,Becker Pond (Ryder Park Pond),Active,Fishing,43.4669937,-112.0719878,False,,False,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=43.4669937,-112.0719878",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,330,,330,2026-07-26T02:39:14Z
10,Bonneville,access_point,Grays Lake Outlet,lake,Grays Lake Outlet,Active,Fishing,43.1353588,-111.4964965,True,False,False,False,False,False,False,True,True,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Much of the surrounding area is private property; please obey all signs and markers. Area roads may become very slick when wet or snow covered. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.1353588,-111.4964965",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,234,,234,2026-07-26T02:39:14Z
10,Bonneville,access_point,Palisades Creek,creek,Palisades Creek,Active,Boating,43.3658823,-111.237124,True,,True,True,True,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Camping is limited to no more than 10 days within any 30 day period. Pets must be on a leash at all times. Fires only in approved fire pits. Please pack out what you pack in. Groups of 15 people or larger must obtain a permit at the IDFG Regional Office. Camping only in designated campsites.,"https://www.google.com/maps/search/?api=1&query=43.3658823,-111.237124",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,232,,232,2026-07-26T02:39:14Z
10,Bonneville,access_point,West River Road,river,West River Road,Active,Boating,43.5842258,-112.0575498,False,,True,True,True,False,True,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Pets must be on a leash at all times. Day use only. Fires only in approved fire pits.,"https://www.google.com/maps/search/?api=1&query=43.5842258,-112.0575498",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,235,,235,2026-07-26T02:39:14Z
12,Butte,access_point,Little Lost River,river,Little Lost River,Active,Fishing,44.103109,-113.2387281,True,False,False,False,False,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Camping is limited to no more than 10 days within any 30 day period. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=44.103109,-113.2387281",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,215,,215,2026-07-26T02:39:14Z
13,Camas,access_point,Camas Creek,creek,Camas Creek,Active,Fishing,43.3371647,-114.5987243,True,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=43.3371647,-114.5987243",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,153,,153,2026-07-26T02:39:14Z
13,Camas,access_point,Camas Prairie Kids Pond,pond,Camas Prairie Kids Pond,Active,Fishing,43.3446243,-114.7716624,False,True,False,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=43.3446243,-114.7716624",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,152,,152,2026-07-26T02:39:14Z
13,Camas,access_point,Mormon Reservoir,reservoir,Mormon Reservoir,Active,Boating,43.2805737,-114.8023028,True,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=43.2805737,-114.8023028",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,133,,133,2026-07-26T02:39:14Z
14,Canyon,access_point,,unknown,Duff Lane,Active,Fishing,43.6982975,-116.5926627,False,,True,True,True,False,False,True,True,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Much of the surrounding area is private property; please obey all signs and markers. Closed sunset to sunrise. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.6982975,-116.5926627",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,103,,103,2026-07-26T02:39:14Z
14,Canyon,access_point,,unknown,Wilson Springs,Active,Fishing,43.5361882,-116.5533409,False,,False,True,True,True,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Closed sunset to sunrise. Access is limited to foot traffic only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.5361882,-116.5533409",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,117,,117,2026-07-26T02:39:14Z
14,Canyon,access_point,Boise River,river,Airport,Active,Fishing,43.6921709,-116.6329808,False,False,False,False,False,True,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Boise River. Access is limited to foot traffic only. Much of the surrounding area is private property; please obey all signs and markers. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.6921709,-116.6329808",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,101,,101,2026-07-26T02:39:14Z
14,Canyon,access_point,Boise River,river,Dixie,Active,Fishing,43.7309289,-116.8865912,False,False,False,False,False,True,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Boise River. Access is limited to foot traffic only. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.7309289,-116.8865912",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,99,,99,2026-07-26T02:39:14Z
14,Canyon,access_point,Boise River,river,Immigration,Active,Fishing,43.7817119,-116.9709327,False,False,False,False,False,True,True,False,True,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Boise River. Much of the surrounding area is private property; please obey all signs and markers. Day use only. Access is limited to foot traffic only.,"https://www.google.com/maps/search/?api=1&query=43.7817119,-116.9709327",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,98,,98,2026-07-26T02:39:14Z
14,Canyon,access_point,Boise River,river,Lansing Lane,Active,Fishing,43.6849278,-116.5736279,False,False,False,False,False,False,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Boise River. Much of the surrounding area is private property; please obey all signs and markers. Day use only. Please pack out what you pack in. Suitable for small float boats for launch or takeout.,"https://www.google.com/maps/search/?api=1&query=43.6849278,-116.5736279",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,104,,104,2026-07-26T02:39:14Z
14,Canyon,access_point,Boise River,river,Midland Road,Active,Fishing,43.6868629,-116.5933922,False,False,False,False,False,True,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Boise River. Much of the surrounding area is private property; please obey all signs and markers. Access is limited to foot traffic only. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.6868629,-116.5933922",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,102,,102,2026-07-26T02:39:14Z
14,Canyon,access_point,Boise River,river,Takatori,Active,Fishing,43.7979763,-116.9926372,False,False,False,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Boise River. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.7979763,-116.9926372",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,97,,97,2026-07-26T02:39:14Z
14,Canyon,access_point,Caldwell Ponds,unknown,Caldwell Ponds,Active,Fishing,43.6904467,-116.7084025,False,,False,True,True,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.6904467,-116.7084025",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,100,,100,2026-07-26T02:39:14Z
14,Canyon,access_point,Redtop Pond,pond,Redtop Pond,Active,Fishing,43.6929141,-116.7784869,False,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=43.6929141,-116.7784869",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,346,,346,2026-07-26T02:39:14Z
14,Canyon,access_point,Snake River,river,Clarks Island,Active,Boating,43.5888821,-116.8746834,False,False,False,False,False,False,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Snake River. Seasonal gravel boat ramp provided during waterfowl season. Much of the surrounding area is private property; please obey all signs and markers. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.5888821,-116.8746834",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,107,,107,2026-07-26T02:39:14Z
14,Canyon,access_point,Snake River,river,Lava Point,Active,Fishing,43.3720795,-116.6238217,False,False,False,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Snake River. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.3720795,-116.6238217",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,112,,112,2026-07-26T02:39:14Z
14,Canyon,access_point,Snake River,river,Map Rock,Active,Boating,43.4054104,-116.6821429,False,True,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Snake River. Camping is no longer allowed.,"https://www.google.com/maps/search/?api=1&query=43.4054104,-116.6821429",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,110,,110,2026-07-26T02:39:14Z
14,Canyon,access_point,Snake River,river,Noble Island,Active,Fishing,43.3060321,-116.5709556,False,False,True,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Snake River. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.3060321,-116.5709556",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,114,,114,2026-07-26T02:39:14Z
14,Canyon,access_point,Snake River,river,Old Fort Boise,Active,Boating,43.8229998,-117.0196844,False,,True,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,"Provides access to the Snake River. Day use only. Special hunting or fishing regulations, please check your current regulations. Please pack out what you pack in.","https://www.google.com/maps/search/?api=1&query=43.8229998,-117.0196844",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,95,,95,2026-07-26T02:39:14Z
14,Canyon,access_point,Snake River,river,Trappers Flat,Active,Boating,43.4539087,-116.7420659,False,True,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Snake River.,"https://www.google.com/maps/search/?api=1&query=43.4539087,-116.7420659",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,109,,109,2026-07-26T02:39:14Z
14,Canyon,access_point,Snake and Boise Rivers,unknown,Martin Landing,Active,Fishing,43.811573,-117.0221844,True,,True,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Snake and Boise Rivers. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.811573,-117.0221844",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,96,,96,2026-07-26T02:39:14Z
15,Caribou,access_point,,unknown,Black Canyon,Active,Fishing,42.5430497,-111.798272,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,difficult wading and subject to abrupt whitewater boating flows between 1 April and 3 June.,"https://www.google.com/maps/search/?api=1&query=42.5430497,-111.798272",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,167,,167,2026-07-26T02:39:14Z
